GEOID,city,county_name,county_fips,state_code,state_fips,state,cbsa_number,cbsa_name,DAC_status,population,lowincome_ami_pct,over64_pct,disability_pct,lessHS_pct,nongrid_heat_pct,uninsured_pct,linguistic_isolation_pct,mobile_home_pct,incomplete_plumbing_pct,renters_pct,single_parent_pct,unemployed_pct,lead_paint_pct,no_car_pct,no_internet_pct,over_30min_commute_pct,lowincome_fpl_pct,avg_housing_burden,job_access,avg_transport_burden,unhoused_pct,avg_energy_burden,fossil_emp_rank,coal_emp_rank,grid_outages_county,grid_outage_duration,fema_loss_of_life,green_space,food_desert_pct,ej_diesel,ej_cancer,ej_traffic,ej_water,ej_npl,ej_remediation,ej_tsdf,ej_pm25
49019000300,Moab,"Grand County, UT",49019,UT,49,Utah,99999,,0,5278,0.292194093,0.175445244,0.108452335,0.065343915,0.144298246,0.079386131,0,0.109950627,0.002192982,0.242119256,0.4416826,0.035516455,0.103508772,0.072368421,0.028070175,0.154380548,0.370513315,27.4,-0.9,35,0.003882581,3,0.006044149,0.000744569,0,0,91.70596241,-5,0,0.02831491,15.96848113,155.241806,4.86994E-05,0.014310348,0.512744098,0.01025809,5.201906011
49047940201,Ballard,"Uintah County, UT",49047,UT,49,Utah,46860,"Vernal, UT",0,5481,0.260286225,0.106732348,0.124241867,0.204113924,0.531093638,0.263090677,0.014295926,0.136196769,0.002144389,0.12298091,0.369879518,0.125459318,0.15582559,0.028591851,0.163688349,0.323624595,0.4319059,36.6,-2.6,26,0.003882581,4,0.006044149,0.000744569,0,0,50.78568581,0,1,0.026807522,18.09731733,12.04103238,2.42307E-10,0.007040214,0.055197813,0.079650683,5.867495355
49007000500,Helper,"Carbon County, UT",49007,UT,49,Utah,39220,"Price, UT",0,4174,0.163913596,0.181839962,0.147299904,0.076426265,0.059646987,0.058738565,0.011564212,0.029839884,0,0.148956817,0.230337079,0.03030303,0.427875837,0.008520998,0.108947048,0.17855003,0.244455159,22.1,-0.6,32,0.003882581,3,0.006044149,0.000744569,0,0,84.8719394,-1,1,0.046515248,16.26660179,160.3788089,0.018375756,0.007746419,0.243322142,0.332723565,5.399337705
49013940300,Duchesne,"Duchesne County, UT",49013,UT,49,Utah,99999,,0,4523,0.198473282,0.159849657,0.164040778,0.127756388,0.401115933,0.135848183,0.008059516,0.136311039,0.00433974,0.26683638,0.246865204,0.024274719,0.166769994,0.035957843,0.188468692,0.378303199,0.37094532,24,-0.8,28,0.003882581,6,0.006044149,0.000744569,0,0,91.64134783,-3,1,0.027853043,15.4526033,79.22561648,0,0.010263086,0.171936012,0.034019129,5.494820492
49013940600,Myton,"Duchesne County, UT",49013,UT,49,Utah,99999,,0,7278,0.182361734,0.114866722,0.133788111,0.107965009,0.566707466,0.129909785,0.012647899,0.128799445,0.010199918,0.186814712,0.150629496,0.067839196,0.165238678,0.017951856,0.105263158,0.310729956,0.313100376,25.2,-1.4,27,0.003882581,3,0.006044149,0.000744569,0,0,84.18867458,0,1,0.034617775,16.00421899,16.63228687,0,0.008568284,0.190325999,0.172887684,5.936213388
49015976500,Ferron,"Emery County, UT",49015,UT,49,Utah,99999,,0,3136,0.278931751,0.191326531,0.144010333,0.075462512,0.387596899,0.103126007,0.020671835,0.10540013,0.006890612,0.223812622,0.191815857,0.044754219,0.248923342,0.051679587,0.173987941,0.217167382,0.349693252,20,-0.8,33,0.003882581,4,0.006044149,0.000744569,0,0,64.27088632,-2,1,0.030178571,15.61631789,43.05117188,0.000472443,0.00600208,0.016114238,0.055682757,5.132806831
49027974300,Fillmore,"Millard County, UT",49027,UT,49,Utah,99999,,0,4912,0.272824919,0.189332248,0.112962963,0.119139371,0.101097631,0.158436214,0.011554015,0.042044518,0.006354708,0.196207749,0.161732852,0.010667904,0.391681109,0.021374928,0.150202195,0.166321244,0.256737297,18.5,-0.4,32,0.003882581,3,0.003079347,0.003079347,0,0,80.52626514,-1,1,0.042655313,14.93316494,37.52775592,0,0.006335677,0.178001931,0.243470942,5.101827322
49037978200,Blanding,"San Juan County, UT",49037,UT,49,Utah,99999,,0,4561,0.27402863,0.155229116,0.157323689,0.095001908,0.298485941,0.110987544,0.065609229,0.127413127,0.002883922,0.245287304,0.307958478,0.026502603,0.206921413,0.069214131,0.236481615,0.109820486,0.376356239,25.7,-3.4,36,0.003882581,3,0.006044149,0.000744569,0,0,60.00769876,-4,1,0.020932842,15.33088093,35.91331709,1.80847E-05,0.030517793,0.143924458,0.00696978,4.764063115
49041975200,Annabella,"Sevier County, UT",49041,UT,49,Utah,99999,,0,2893,0.198230088,0.185620463,0.122222222,0.071589628,0.198537095,0.06000706,0,0.021531945,0,0.111895517,0.064935065,0.030564263,0.322884013,0.017763845,0.117032393,0.15298185,0.335483871,20.2,-0.6,36,0.003882581,4,0.003079347,0.003079347,0,0,74.89654793,-1,0,0.024407025,15.16476496,3.054805556,0,0.005258215,0.041930697,0.025128703,4.75782459
49045130600,Wendover,"Tooele County, UT",49045,UT,49,Utah,41620,"Salt Lake City, UT",0,1871,0.437652812,0.066274719,0.081666667,0.275713051,0.209742896,0.13,0.112313938,0.204931507,0,0.76109589,0.453061224,0.007312614,0.300405954,0.154262517,0.248985115,0.044626594,0.456438356,18.2,-1.5,22,0.003882581,4,0.000918712,0.000753344,0,0,64.65719903,-1,1,0.025342617,15.40460241,54.55227074,0,0.019250783,0.261335677,0.589249102,5.317121585
49041975500,Monroe,"Sevier County, UT",49041,UT,49,Utah,99999,,0,5289,0.237204724,0.189638873,0.154109589,0.104262673,0.200647249,0.145265152,0.010787487,0.093590471,0,0.168840991,0.255003706,0.065108514,0.265372168,0.009708738,0.100862999,0.196999032,0.313960114,15.3,-0.7,34,0.003882581,3,0.003079347,0.003079347,0,0,75.08626734,0,0,0.037383752,14.75685053,16.0114587,0,0.005040583,0.027950888,0.02518046,4.880963115
49049010900,,"Utah County, UT",49049,UT,49,Utah,39340,"Provo-Orem, UT",0,1275,0.029059829,0.170980392,0.068459658,0.029126214,0.569863014,0.053789731,0,0.012274959,0,0.152209493,0.089330025,0.007968127,0.178082192,0,0.071232877,0.590799031,0.090464548,19.7,-0.8,32,0.874905372,5,0.000508477,0.000508477,0,0,92.6958028,-2,0,0.074814195,15.39102789,117.2680355,0.002909596,0.020240433,0.124194313,0.079521038,6.146198087
49051940500,Heber,"Wasatch County, UT",49051,UT,49,Utah,25720,"Heber, UT",0,12616,0.182665424,0.094007609,0.073403318,0.067021985,0.169410515,0.092739379,0.044078598,0.014743183,0.003983006,0.239220038,0.091356809,0.006457862,0.039830058,0.013276686,0.067445566,0.459550962,0.178620082,31.9,-0.8,26,0.003882581,2,0.006044149,0.000744569,0,0,96.59604889,-1,1,0.052082327,16.19393151,42.16938447,4.80376E-06,0.049793366,0.077066996,0.046716883,5.770540437
49053270300,St. George,"Washington County, UT",49053,UT,49,Utah,41100,"St. George, UT",0,10199,0.275413712,0.250612805,0.122492187,0.059627691,0.05144327,0.124488778,0.008573878,0.001321004,0,0.230057921,0.143980641,0.028525787,0.049728494,0.037439268,0.084309803,0.212384852,0.312833955,35.5,-2,30,0.003882581,2,0,0,0,0,97.75361223,-3,1,0.06839373,25.06895088,485.1296638,0,0.003114915,0.117791975,0.031633946,4.717437978
49037942100,Oljato-Monument Valley,"San Juan County, UT",49037,UT,49,Utah,99999,,1,2636,0.543154762,0.112291351,0.173368741,0.222151899,0.955589587,0.398330804,0.059724349,0.236280488,0.222052067,0.094512195,0.641943734,0.093867334,0.029096478,0.088820827,0.880551302,0.375,0.774279211,25.8,-1.4,41,0.003882581,7,0.006044149,0.000744569,0,0,45.68800781,-3,1,0.020888322,16.43847381,0,4.8638E-05,0.008002822,0.011628353,0.005401177,4.83020847
49001100100,Beaver,"Beaver County, UT",49001,UT,49,Utah,99999,,0,3319,0.249283668,0.175354022,0.147640791,0.127606753,0.129084967,0.117199391,0.022875817,0.058447489,0,0.291324201,0.113888889,0.011295181,0.349673203,0.026960784,0.191993464,0.276125743,0.327853881,20,-1.8,30,0.003882581,3,0.003079347,0.003079347,0,0,83.02423734,0,0,0.046854901,17.56464568,89.86022399,0,0.004200239,0.034387118,0.014606719,4.708962295
49055979100,Loa,"Wayne County, UT",49055,UT,49,Utah,99999,,0,2689,0.263157895,0.205280774,0.133534515,0.116488464,0.586,0.15491896,0.032,0.073975721,0.008,0.247723824,0.180758017,0.021666667,0.205,0.019,0.186,0.168241966,0.375330064,23.3,-1,41,0.003882581,4,0.003079347,0.003079347,0,0,67.67208788,-1,1,0.02053547,12.34192635,0,0,0.005191822,0.013833206,0.010641741,5.015171311
49051960400,Midway,"Wasatch County, UT",49051,UT,49,Utah,25720,"Heber, UT",0,6602,0.094812165,0.189942442,0.093759467,0.022757112,0.071890145,0.039987882,0.008077544,0.003029385,0.011712439,0.244622842,0.098544233,0.013655129,0.121567044,0.02180937,0.063812601,0.479381443,0.132081188,35.2,-0.7,26,0.874905372,2,0.006044149,0.000744569,0,0,95.09204141,-3,1,0.108618385,16.50075002,83.34671541,0.004298914,0.047341727,0.084750623,0.044460026,6.825171858
49057210403,Plain,"Weber County, UT",49057,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,9393,0.056831923,0.118492494,0.103378234,0.057253249,0.043713995,0.025338018,0,0.067603535,0,0.048014479,0.075415282,0.021152601,0.148424263,0.005760759,0.131141986,0.199452191,0.172974129,16.6,-1.8,27,0.003882581,2,0.001384633,0.000858985,1,85,87.83183712,0,1,0.246252577,20.69868136,57.81021981,9.77128E-05,0.138037564,0.47058669,0.105408411,7.853238798
49053270100,Hildale,"Washington County, UT",49053,UT,49,Utah,41100,"St. George, UT",0,9197,0.285559175,0.183864304,0.117243668,0.133418274,0.230519481,0.16642912,0.002525253,0.01637883,0,0.405236769,0.199711087,0.06694813,0.070707071,0.011183261,0.164862915,0.386644683,0.429597701,31.3,-0.3,32,0.003882581,4,0,0,0,0,99.75528946,-1,1,0.040240948,18.29598178,91.1397579,0,0.003189635,0.077105614,0.189431778,4.747319126
49053270200,Enterprise,"Washington County, UT",49053,UT,49,Utah,41100,"St. George, UT",0,2815,0.205042017,0.231971581,0.106216696,0.057569296,0.219871205,0.120426288,0,0.023445826,0.018399264,0.130728242,0.080581242,0.040431267,0.162833487,0.006439742,0.16099356,0.575087311,0.319715808,43,-0.4,33,0.003882581,4,0,0,0,0,98.94966937,0,1,0.034048819,17.39008638,0.005108095,0,0.002934991,0.025517258,0.025232447,4.574746175
49003960100,Thatcher,"Box Elder County, UT",49003,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,3265,0.168402778,0.141500766,0.137212864,0.078491335,0.378325123,0.064012251,0,0.058551618,0,0.087827427,0.043680297,0.018895349,0.192118227,0.007881773,0.119211823,0.434114794,0.315160796,14.3,-0.7,30,0.003882581,4,0.001384633,0.000858985,0,0,93.24708891,-1,1,0.044569072,15.86498546,11.68558609,0.009039831,0.014009029,0.274846394,0.132662193,5.284403525
49045130703,Grantsville,"Tooele County, UT",49045,UT,49,Utah,41620,"Salt Lake City, UT",0,9215,0.100126743,0.090287575,0.086087625,0.044767662,0.211676083,0.018685497,0,0.03910918,0.004519774,0.104725693,0.213808463,0.019644528,0.062146893,0.03992467,0.054237288,0.52247191,0.262435489,29.7,-1.5,29,0.874905372,3,0.000918712,0.000753344,0,0,98.1234276,-1,1,0.060982009,15.36125104,38.76719177,1.442779876,0.133948082,0.124665153,0.163670555,5.468632787
49047968402,Vernal,"Uintah County, UT",49047,UT,49,Utah,46860,"Vernal, UT",0,6840,0.153623188,0.096052632,0.112625963,0.129239466,0.04110188,0.242787395,0.051595977,0.093209055,0,0.360556295,0.121580547,0.116857143,0.15347617,0.027109751,0.130738959,0.138108293,0.359217546,24.2,-5.4,23,0.003882581,2,0.006044149,0.000744569,0,0,22.10918489,0,1,0.102198149,18.72660636,157.3277513,0,0.006021949,0.419727901,0.660740711,6.343460656
49049010600,Genola,"Utah County, UT",49049,UT,49,Utah,39340,"Provo-Orem, UT",0,4769,0.150318471,0.096875655,0.089549094,0.073053892,0.489694971,0.092301238,0,0.053874222,0,0.076411247,0.078536848,0.038297872,0.173124485,0.006595218,0.080791426,0.523780111,0.27148273,23.3,-0.2,30,0.003882581,3,0.000508477,0.000508477,0,0,96.18773973,0,0,0.083009246,17.06048319,13.11750104,2.50977E-05,0.015023178,0.094376351,0.209944476,5.999664208
49057210100,Wolf Creek,"Weber County, UT",49057,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,7103,0.132022472,0.166267774,0.086864705,0.027047765,0.12378735,0.036463466,0.007760962,0.004540295,0,0.039443814,0.075203252,0.030542391,0.093519596,0.001552192,0.04734187,0.581846635,0.095734197,51,-2,27,0.003882581,3,0.001384633,0.000858985,1,85,96.15062071,-6,0,0.10084467,15.71425505,0.650525033,0,0.063794148,0.162035859,0.056594393,6.977731694
49049010107,Eagle Mountain,"Utah County, UT",49049,UT,49,Utah,39340,"Provo-Orem, UT",0,3299,0.068686869,0.065474386,0.056925419,0.033964729,0.14453125,0.189781022,0.00390625,0.00091352,0,0.069123021,0.280249805,0.016170763,0.037760417,0.002604167,0.033854167,0.608494208,0.205703883,27.1,-0.3,30,0.874905372,2,0.000508477,0.000508477,0,0,96.36096179,-1,0,0.089534048,19.01856013,32.0022517,0,0.033628558,0.072434742,0.063061991,6.242267596
49049010112,Lehi,"Utah County, UT",49049,UT,49,Utah,39340,"Provo-Orem, UT",0,7668,0.069825436,0.051251956,0.069883309,0.042370678,0.051578947,0.066588327,0.006842105,0,0,0.114893062,0.051602564,0.021626561,0.028947368,0.004736842,0.042105263,0.319711538,0.160424306,22.3,-0.3,28,0.01189787,2,0.000508477,0.000508477,0,0,91.81731946,-1,1,0.896508218,23.98448527,1218.805172,44.61340763,0.030837795,0.095630457,0.210067388,7.693460383
49057211202,South Ogden,"Weber County, UT",49057,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,6530,0.134155744,0.208116386,0.11698643,0.050747621,0.031335684,0.098521401,0.005092049,0.031439689,0.025068547,0.246381323,0.325546345,0.012990937,0.08813161,0.085389738,0.112808461,0.246223079,0.176992528,23.4,-7,21,0.003882581,2,0.001384633,0.000858985,1,85,88.80518016,-1,1,0.695159683,23.7943526,362.2289974,2.721263153,0.215431655,0.489634117,1.329564038,8.420295355
49013940500,Roosevelt,"Duchesne County, UT",49013,UT,49,Utah,99999,,0,8347,0.179424372,0.088055589,0.112472701,0.106596767,0.156562054,0.139329379,0.02425107,0.067636364,0.002496434,0.251393939,0.20762998,0.081568627,0.133737518,0.058131241,0.114835949,0.15521549,0.289371512,24.7,-6.7,23,0.003882581,2,0.006044149,0.000744569,0,0,72.16486342,-1,1,0.056200865,17.99474528,164.0074064,0,0.007554015,0.087475661,0.280874539,6.229822404
49039972500,Manti,"Sanpete County, UT",49039,UT,49,Utah,99999,,0,4527,0.215442092,0.1817981,0.141568355,0.071479374,0.061307902,0.094659638,0.004087193,0.066468027,0,0.242493697,0.073748903,0.035571142,0.345367847,0.027929155,0.11852861,0.197815534,0.427943558,30.9,-0.2,32,0.003882581,3,0.003079347,0.003079347,0,0,93.80799846,-4,0,0.02476774,13.12962506,54.48621679,0.005455298,0.006831551,0.036153991,0.018293202,5.026608743
49041975100,Salina,"Sevier County, UT",49041,UT,49,Utah,99999,,0,4319,0.206278027,0.167399861,0.105887829,0.110673352,0.068476249,0.091456356,0.016039482,0.087983329,0.001850709,0.137068766,0.222426471,0.046903461,0.293645898,0.018507094,0.17458359,0.186900958,0.334652083,30.1,-2.7,33,0.003882581,3,0.003079347,0.003079347,0,0,75.46570615,0,0,0.036196787,15.87523713,87.10917438,0,0.005953054,0.728114045,0.024462159,4.896689617
49025130100,Orderville,"Kane County, UT",49025,UT,49,Utah,99999,,0,2400,0.180434783,0.203333333,0.162083333,0.041692988,0.565326633,0.130833333,0,0.065671642,0.002512563,0.277185501,0.102790015,0.054702495,0.150753769,0.023869347,0.119346734,0.130820399,0.385416667,14.4,-1.2,32,0.003882581,5,0.003079347,0.003079347,0,0,78.28262693,-3,1,0.021939609,15.6152629,31.89019519,9.86759E-08,0.004060142,0.013550975,0.013034826,4.596296995
49035113906,Magna,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",1,4117,0.421052632,0.097158125,0.137259734,0.252631579,0.019283747,0.14403692,0.019972452,0.006572541,0,0.47127556,0.419626168,0.037071797,0.528236915,0.114325069,0.140495868,0.35049402,0.431739773,31,-5,24,0.874905372,3,0.000918712,0.000753344,5,27,97.00298327,-2,1,0.437531117,22.59662104,115.3836808,773.1456259,0.231069745,0.582882607,1.837086045,8.114636612
49047968200,Naples,"Uintah County, UT",49047,UT,49,Utah,46860,"Vernal, UT",0,8966,0.149969642,0.085656926,0.086326121,0.1540709,0.302404049,0.093687263,0,0.045059112,0.001687052,0.128373857,0.206263841,0.047152796,0.079291438,0.035428089,0.142134121,0.246480896,0.360919027,27.7,-2.4,26,0.003882581,3,0.006044149,0.000744569,0,0,58.16962015,-2,1,0.033283536,19.00293657,27.4625745,2.97005E-05,0.005848604,0.286466789,0.549448864,5.703144262
49035112815,Sandy,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,5281,0.02962298,0.100738496,0.072312084,0.022988506,0.00515132,0.059347744,0.01416613,0,0,0.036167393,0.130056005,0.056429942,0.0515132,0,0.035415325,0.391891892,0.089509692,15.3,-4.5,27,0.874905372,1,0.000918712,0.000753344,5,27,94.55862742,-2,1,0.30743313,21.90569138,56.63935731,0,0.068014167,0.149130157,0.219514342,7.601264481
49045131100,Tooele,"Tooele County, UT",49045,UT,49,Utah,41620,"Salt Lake City, UT",0,8450,0.192159383,0.114792899,0.120953397,0.067861458,0.014290949,0.040828402,0.013924514,0.048994083,0,0.119289941,0.155695704,0.076041921,0.253939172,0.049835104,0.100036643,0.576901249,0.273449543,31,-3.3,25,0.003882581,2,0.000918712,0.000753344,0,0,68.61381102,-2,1,0.153935233,14.81458107,190.6236605,0,0.11922214,0.696444767,0.382708386,5.978900546
49031960100,Circleville,"Piute County, UT",49031,UT,49,Utah,99999,,0,1866,0.320547945,0.245980707,0.232659749,0.09,0.244360902,0.197160022,0,0.047515019,0.003759398,0.134898962,0,0.057098765,0.392857143,0.009398496,0.146616541,0.307167235,0.445111961,18.3,-0.5,44,0.003882581,4,0.003079347,0.003079347,0,0,71.92015288,-1,1,0.021120561,13.74905767,20.36567623,0,0.004220761,0.022672679,0.013538515,4.653225137
49005980100,Providence,"Cache County, UT",49005,UT,49,Utah,30860,"Logan, UT-ID",0,140,0,0.328571429,0.185714286,0.054347826,0.192307692,0.314285714,0,0,0,0.314285714,0,0,0,0,0.25,0,0.242857143,0,-0.7,37,0.003882581,3,0.000182282,0.000182282,0,0,56.24905484,-3,0,0.059649722,15.28048605,5.820889688,0,0.020021322,0.128322481,0.14845221,6.622692077
49035115106,Herriman,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,17049,0.076246334,0.033022465,0.057526028,0.019470046,0.007973734,0.055761426,0.00891182,0,0,0.062701625,0.108134505,0.028865213,0,0.004924953,0.033771107,0.517295152,0.091911549,29.9,-1.4,28,0.874905372,1,0.000918712,0.000753344,5,27,96.42145204,0,1,0.278296342,21.56736373,20.71672851,0.001111863,0.04499556,0.203738007,0.44044143,7.019271339
49045130701,Erda,"Tooele County, UT",49045,UT,49,Utah,41620,"Salt Lake City, UT",0,4394,0.049731183,0.101274465,0.108731083,0.165479018,0.080388693,0.038550859,0.015017668,0.012476895,0.008833922,0.053604436,0.119152047,0.023725391,0.131625442,0.005300353,0.112190813,0.512534819,0.132499421,18.4,-2.4,29,0.874905372,2,0.000918712,0.000753344,0,0,83.04485902,0,0,0.118464197,17.11152528,59.36480222,26.6723158,0.076296645,0.107164937,0.117195718,6.63662541
49049980100,,"Utah County, UT",49049,UT,49,Utah,39340,"Provo-Orem, UT",0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874905372,0,0.000508477,0.000508477,0,0,0.544412214,0,,,,0,0,0,0,0,6.725981038
49005001300,Wellsville,"Cache County, UT",49005,UT,49,Utah,30860,"Logan, UT-ID",0,6875,0.056478405,0.1136,0.045940015,0.054514957,0.145232816,0.047695684,0,0.014045355,0,0.08076079,0.079780993,0.013082323,0.208425721,0.010532151,0.041574279,0.21611854,0.138551573,26,-0.4,34,0.003882581,2,0.000182282,0.000182282,0,0,84.08281665,-1,0,0.146727629,16.06885429,86.84697171,2.28337E-05,0.022506637,0.179509354,0.104747507,7.792609563
49035113105,Herriman,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,5973,0.124047878,0.071823204,0.063117361,0.042137405,0.133333333,0.031474971,0,0.012723924,0,0.063954462,0.064325011,0.021173204,0.157407407,0.012345679,0.045061728,0.610501567,0.095262012,27.2,-1.8,28,0.874905372,2,0.000918712,0.000753344,5,27,97.03597795,-1,0,0.080565203,16.95862717,20.42559406,0,0.048266615,0.157422576,0.920281575,6.662599699
49011125401,Syracuse,"Davis County, UT",49011,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,12999,0.100626305,0.068236018,0.056462795,0.035211268,0.002503477,0.038977045,0,0,0,0.09485345,0.164347826,0.012035011,0.06620306,0.005285118,0.024478442,0.38030303,0.143934149,15,-1.4,26,0.003882581,2,0.001384633,0.000858985,0,0,90.28444163,-1,1,0.274976791,23.25857876,138.9860861,7707.408919,0.121607681,0.409888226,0.372477626,7.944259016
49011125103,South Weber,"Davis County, UT",49011,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,6187,0.158102767,0.078390173,0.058326564,0.030039304,0.021831736,0.04784225,0.013312034,0.082915791,0,0.170680459,0.087772704,0.051055783,0.083599574,0.005857295,0.053248136,0.294722413,0.142810723,32.4,-4.5,25,0.003882581,2,0.001384633,0.000858985,0,0,71.32762342,0,1,0.612677444,23.44281577,254.5980389,0.956077386,0.242309609,0.375722801,0.369391352,8.435893443
49011125104,South Weber,"Davis County, UT",49011,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,6157,0.095879556,0.090303719,0.082586741,0.019471488,0.005980861,0.032682927,0,0,0.004784689,0.112913907,0.143008475,0.037134407,0.023923445,0,0.0215311,0.301168489,0.098600716,19.1,-3.4,25,0.003882581,1,0.001384633,0.000858985,0,0,64.36299647,-1,1,0.392677005,22.70690237,403.272231,0.48780644,0.162810341,1.056145018,0.164410084,8.148052459
49015976200,Huntington,"Emery County, UT",49015,UT,49,Utah,99999,,0,4258,0.180500659,0.12987318,0.124822359,0.057452792,0.184604905,0.079905437,0.004087193,0.109327037,0.006811989,0.237072019,0.121345029,0.043378995,0.207765668,0.017711172,0.161444142,0.241988228,0.298793471,27.5,-2.9,31,0.003882581,3,0.006044149,0.000744569,0,0,87.29017446,-1,0,0.03817926,14.74386305,57.9291543,9.10323E-07,0.006328597,0.03940537,0.050268542,5.483577596
49011125200,Clearfield,"Davis County, UT",49011,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,3487,0.251644737,0.003154574,0.042416967,0.00377596,0.005819593,0.008003201,0.004849661,0,0,0.986416559,0.09946714,0.058091286,0.03685742,0,0,0.078168621,0.35996119,28.8,-5.1,18,0.003882581,2,0.001384633,0.000858985,0,0,64.29700711,-1,1,0.650920927,25.53533366,1484.105711,0,0.422280129,1.309286914,1.14179245,8.532716393
49017000300,Panguitch,"Garfield County, UT",49017,UT,49,Utah,99999,,0,2384,0.347629797,0.197147651,0.196363636,0.06714944,0.288645691,0.110909091,0,0.045454545,0.006839945,0.166363636,0.298953662,0.048076923,0.287277702,0.024623803,0.135430917,0.226950355,0.407727273,30.9,-2.5,35,0.003882581,5,0.003079347,0.003079347,0,0,88.92753543,-1,0,0.027536046,14.21296022,48.07443046,0,0.003662121,0.017456031,0.01665983,4.581514481
49011125301,Sunset,"Davis County, UT",49011,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,5261,0.310311284,0.111385668,0.121619029,0.097307222,0.021505376,0.106801681,0.022700119,0,0,0.197300893,0.215181518,0.045454545,0.44265233,0.037634409,0.071684588,0.230028101,0.310687023,22.3,-4.2,23,0.003882581,2,0.001384633,0.000858985,0,0,70.76533909,-2,1,0.810654046,27.28897041,1442.67764,0.05003216,0.27049381,0.266321238,0.760538428,8.569475137
49011125807,Layton,"Davis County, UT",49011,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,3936,0.359797297,0.061229675,0.06377551,0.135122411,0.0077101,0.358163265,0.095605243,0.448932927,0,0.549796748,0.218867925,0.017250127,0.026985351,0,0.151117965,0.188051948,0.525152439,22.2,-4.3,21,0.003882581,2,0.001384633,0.000858985,0,0,61.03740772,0,1,0.614193575,24.18034327,653.3306206,0,0.248783645,1.471390839,0.263173387,8.488567213
49035112810,Bluffdale,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,12434,0.121723937,0.059112112,0.075202593,0.007555153,0.014892269,0.040408919,0.002534854,0,0,0.198970565,0.154140941,0.021384071,0.030101394,0.012357414,0.012674271,0.398033924,0.119099668,32.3,-1.1,27,0.874905372,2,0.000918712,0.000753344,5,27,97.56114327,0,1,0.575625372,25.09420051,325.5715452,1.734502688,0.050302493,0.550701071,0.151719149,7.419132295
49035113525,West Valley,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,8575,0.104420243,0.032186589,0.071052939,0.156734694,0.018997361,0.145072886,0.031662269,0,0.004221636,0.152419825,0.233410494,0.023698602,0.027440633,0.011081794,0.035356201,0.326225544,0.225078883,35,-3.9,26,0.874905372,2,0.000918712,0.000753344,5,27,95.95265263,0,1,0.405082457,27.0241664,401.3463221,0,0.093432669,0.166630562,1.494913931,7.993491803
49035115209,West Jordan,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,11186,0.151729005,0.070266404,0.068112878,0.053713528,0.007105943,0.100475407,0.007105943,0,0.003875969,0.273300439,0.192946588,0.027907814,0,0.031330749,0.003229974,0.400560224,0.231966313,37.8,-3.1,25,0.874905372,1,0.000918712,0.000753344,5,27,95.6570753,0,1,0.362312686,24.67302514,179.6503699,0,0.069517907,2.177882389,0.15338752,7.392765519
49035980000,,"Salt Lake County, UT",49035,UT,49,Utah,41620,"Salt Lake City, UT",0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874905372,0,0.000918712,0.000753344,5,27,88.14116224,0,,,,0,0,0,0,0,8.5742
49049010108,Lehi,"Utah County, UT",49049,UT,49,Utah,39340,"Provo-Orem, UT",0,8475,0.18904824,0.034336283,0.06298094,0.022569028,0.06043956,0.042917948,0.009157509,0.007551622,0,0.207905605,0.080374346,0.020130719,0.024267399,0.008699634,0.004578755,0.355064028,0.224834594,33.4,-1.2,26,0.874905372,2,0.000508477,0.000508477,0,0,92.34798389,0,1,0.803935312,25.14213491,1043.047356,1.444172686,0.037809941,0.118147908,0.170633303,7.476596995
49057210402,Farr West,"Weber County, UT",49057,UT,49,Utah,36260,"Ogden-Clearfield, UT",0,8351,0.109822119,0.078074482,0.076172144,0.079675111,0.013333333,0.073483299,0,0,0,0.092160873,0.1654102,0.026878771,0.106666667,0.026190476,0.053809524,0.218871305,0.098996288,27.1,-2.2,26,0.003882581,2,0.001384633,0.000858985,1,85,92.8731492,0,1,0.618263528,21.59557671,282.2776711,31.74590716,0.285268747,1.092894191,0.265340574,8.295005191
